ID,Data,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
11,2025-03-25 00:44,Cooruja,pt,Overwatch 2,[ !DROP Faster] 5 Lootbox free! !Sorteio LESSERAFIM e !LendariaFree !eternus !Passefree,"['Autismo', 'TDAH', 'SafeSpace', 'Pai', 'Overwatch', 'Português', '4fun', 'OW2Season15', 'OW2Brasil', 'DropsAtivados']",[],False
11,2025-03-25 00:45,carlos_resende8,pt,VALORANT,RANKEDS BROTA XD !PIX,"['Português', 'game', 'conversa', 'valorant']",[],False
11,2025-03-25 00:45,loud_coringa,pt,Just Chatting,MADRUGADINHA CLANDESTINA COM CHAT,['Português'],[],False
11,2025-03-25 00:45,sabrinoca,pt,INDIKA,freira por um dia,"['Português', 'MãeDePrimeiraViagem', 'BaratinhaDeFogão', 'Concubina', 'Melões', 'MulherDePreso', 'LeagueofLegends', 'Aliada', 'GíriasRegionais', 'Simples']",['MatureGame'],True
11,2025-03-25 00:45,MarquinhosMDA,pt,Call of Duty: Warzone,QUER SER FELIZ? PERGUNTE-ME COMO... ESQUEÇA TUDO!!!,"['fps', 'COD', 'CallOfDuty', 'callofdutyWarzone', 'bo6', 'blackops6', 'callofdutybattlesroyales', 'bo6multiplayer', 'bo6zombies', 'CALLOFFDUTYWARZONE']",['MatureGame'],False
11,2025-03-25 00:45,wissamdon,pt,Counter-Strike,WissamDon,"['Português', 'Espàñol', 'Reposição']","['DrugsIntoxication', 'Gambling', 'MatureGame', 'ProfanityVulgarity', 'SexualThemes', 'ViolentGraphic']",True
11,2025-03-25 00:45,PRECOCE_LENTO,pt,VALORANT,MELHOR YORU DO 011 🥷🏻,['Português'],[],False
12,2025-03-25 04:01,Gaules,pt,Counter-Strike,RERUN: ESL Pro League Season 21 - !socio - Siga @Gaules nas redes sociais!,['Português'],['MatureGame'],True
12,2025-03-25 04:01,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português', 'RecompensasEspetadores']",[],False
12,2025-03-25 04:01,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),['Português'],[],False
12,2025-03-25 04:01,carlos_resende8,pt,VALORANT,RANKEDS BROTA XD !PIX,"['Português', 'game', 'conversa', 'valorant']",[],False
12,2025-03-25 04:01,Cooruja,pt,Overwatch 2,[ !DROP Faster] 5 Lootbox free! !Sorteio LESSERAFIM e !LendariaFree !eternus !Passefree,"['Autismo', 'TDAH', 'SafeSpace', 'Pai', 'Overwatch', 'Português', '4fun', 'OW2Season15', 'OW2Brasil', 'DropsAtivados']",[],False
12,2025-03-25 04:01,loud_coringa,pt,Grand Theft Auto V,MADRUGADINHA CLANDESTINA COM CHAT,['Português'],['MatureGame'],False
12,2025-03-25 04:01,Sr_Kasai,pt,I'm Only Sleeping,vendo vídeos aleatórios (streamer está dormindo) - Subathon dia 92,['Português'],[],False
12,2025-03-25 04:02,oeebibi,pt,Fortnite,[+18] Fortzinho com a nenem @faccolina 💖,"['Português', 'diversão', 'risadas', 'Fortnite', 'FortniteTV']",[],False
12,2025-03-25 04:02,Dehnzy,pt,The First Berserker: Khazan,Khazan - O loiro porradeiro - !comandos !bits @dehnzy,"['gameplays', 'humor', 'alien', 'acessibilidade', 'Português', 'jogador', 'justchatting', 'fps', 'tps', 'resenha']",['MatureGame'],False
13,2025-03-25 04:12,Gaules,pt,Counter-Strike,RERUN: ESL Pro League Season 21 - !socio - Siga @Gaules nas redes sociais!,['Português'],['MatureGame'],True
13,2025-03-25 04:12,loud_coringa,pt,Grand Theft Auto V,MADRUGADINHA CLANDESTINA COM CHAT,['Português'],['MatureGame'],False
13,2025-03-25 04:12,carlos_resende8,pt,VALORANT,RANKEDS BROTA XD !PIX,"['Português', 'game', 'conversa', 'valorant']",[],False
13,2025-03-25 04:12,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português', 'RecompensasEspetadores']",[],False
13,2025-03-25 04:13,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),['Português'],[],False
13,2025-03-25 04:13,Cooruja,pt,Overwatch 2,[ !DROP Faster] 5 Lootbox free! !Sorteio LESSERAFIM e !LendariaFree !eternus !Passefree,"['Autismo', 'TDAH', 'SafeSpace', 'Pai', 'Overwatch', 'Português', '4fun', 'OW2Season15', 'OW2Brasil', 'DropsAtivados']",[],False
13,2025-03-25 04:13,locking,pt,Grand Theft Auto V,+18 HORARIO TA UMA MERD4! VAMOS ARRUMAR JUNTO #400k !banca !insta !pix !void,"['fps', 'locking', 'grota', 'grotarp', 'Português', 'gta', 'cpx', 'frança', 'frança']",['MatureGame'],False
13,2025-03-25 04:13,gratis150ml,pt,RavenQuest,bom dia familia !!! .   !ravenquest,"['Gratis', 'Português', 'Ravendawn', 'ravenquest', 'MMORPG', 'DropsAtivados']",[],False
13,2025-03-25 04:13,Dede,pt,Grand Theft Auto V,PAPITHON DIA 37 - SEGUNDOOOOU,['Português'],['MatureGame'],False
14,2025-03-25 04:23,Gaules,pt,Counter-Strike,RERUN: ESL Pro League Season 21 - !socio - Siga @Gaules nas redes sociais!,['Português'],['MatureGame'],True
14,2025-03-25 04:23,loud_coringa,pt,Grand Theft Auto V,MADRUGADINHA CLANDESTINA COM CHAT,['Português'],['MatureGame'],False
14,2025-03-25 04:23,carlos_resende8,pt,VALORANT,RANKEDS BROTA XD !PIX,"['Português', 'game', 'conversa', 'valorant']",[],False
14,2025-03-25 04:23,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português', 'RecompensasEspetadores']",[],False
14,2025-03-25 04:23,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),['Português'],[],False
14,2025-03-25 04:23,Cooruja,pt,Overwatch 2,[ !DROP Faster] 5 Lootbox free! !Sorteio LESSERAFIM e !LendariaFree !eternus !Passefree,"['Autismo', 'TDAH', 'SafeSpace', 'Pai', 'Overwatch', 'Português', '4fun', 'OW2Season15', 'OW2Brasil', 'DropsAtivados']",[],False
14,2025-03-25 04:23,joaozin,en,VALORANT,RANKED RADIANTE | ESTOU DOENTE LIVE CURTA | ESTAMOS TOP 60 | !pix !ban,"['Português', 'English']",[],False
14,2025-03-25 04:24,Saullo,pt,Counter-Strike,SORTEIO FACA de R$6.700 HOJE + DIA CORINGA do SORTEIO ESPECIAL + DEPÓSITO NA CONTA DE VOCÊS + SORTEIO 100 DÓLARES (AO VIVO),"['Português', 'skinscsgo', 'CSGO', 'SORTEIO', 'PIX', 'SKINS', 'FPS', 'Brasil', 'CS2', 'cs2beta']",['MatureGame'],True
