ID,Data,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
10,2025-04-08 00:02,Arkane,pt,Fortnite,🔥 DROPS ON 🔥 GRÁTIS EMOTE CARRINHO-FORTE (ÚLTIMO DIA) !drop - CODE: ARKANE #EpicPartner 🔥 !loja !pix !logitech !noping !youtube !cortes,"['Português', 'DropsAtivados']",[],True
10,2025-04-08 00:02,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português']",[],False
10,2025-04-08 00:02,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),"['Português', 'DropsAtivados']",[],False
10,2025-04-08 00:02,MajinOW2,pt,Stardew Valley,🟢 atrasei um pouquinho hj hihi >/////<,"['Português', 'Overｗatch2', 'Overwatch', 'Ana', 'Reinhardt', 'Lucio', 'Bastion']",[],False
10,2025-04-08 00:02,MamuteLIVE,pt,Three Skies Ascension,[DROP ON] 🟢AO VIVO🟢 🔥ULTIMO DIA PRA PEGAR EMOTE GRATIS🔥  8856-6162-7739 !MAPA !LOJA !NUUVEM,"['FORTNITE', 'gordo', 'Português', 'Dropshabilitados', 'conversando', 'fps', 'react', 'Sobrevivência', 'PokemonCommunityGame', 'PCG']",[],False
10,2025-04-08 00:02,jacarepereira,pt,Grand Theft Auto V,"+18 GTARP [CAPITAL] Mano a Mano  pra mim é esporte""",['Português'],['MatureGame'],False
10,2025-04-08 00:02,LeoBold_,pt,EA Sports FC 25,EAFC 25 - Weekend League com Gullit e cia! !curso !youtube !social !discord,"['Português', 'eafc24', 'gameplay']",[],False
10,2025-04-08 00:02,DaniloFariasFUT,pt,EA Sports FC 25,60 jogos de WL RUMO AO RANK 1 + PREMIAÇOES  !LOJA @danilofariasfut,"['Português', 'ultimateteam', 'dicas', 'eafc25', 'tutorials', 'livestreamers', 'resenha', 'frontpagetwitch', 'TOTY', 'KingsLeague']",[],False
10,2025-04-08 00:02,fifenzo_,pt,EA Sports FC 25,Henry 95 e Ginola 94 na WL !Cliente 5 WL Conta de cliente + packs + resenha + cassino! !Curso !Coins !Coach !Tatica !Rainbet,"['Português', 'fifenzo']",[],False
11,2025-04-08 00:13,Arkane,pt,Fortnite,🔥 DROPS ON 🔥 GRÁTIS EMOTE CARRINHO-FORTE (ÚLTIMO DIA) !drop - CODE: ARKANE #EpicPartner 🔥 !loja !pix !logitech !noping !youtube !cortes,"['Português', 'DropsAtivados']",[],True
11,2025-04-08 00:13,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português']",[],False
11,2025-04-08 00:13,MajinOW2,pt,Stardew Valley,🟢 atrasei um pouquinho hj hihi >/////<,"['Português', 'Overｗatch2', 'Overwatch', 'Ana', 'Reinhardt', 'Lucio', 'Bastion']",[],False
11,2025-04-08 00:13,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),"['Português', 'DropsAtivados']",[],False
11,2025-04-08 00:13,jacarepereira,pt,Grand Theft Auto V,"+18 GTARP [CAPITAL] Mano a Mano  pra mim é esporte""",['Português'],['MatureGame'],False
11,2025-04-08 00:13,MamuteLIVE,pt,Three Skies Ascension,[DROP ON] 🟢AO VIVO🟢 🔥ULTIMO DIA PRA PEGAR EMOTE GRATIS🔥  8856-6162-7739 !MAPA !LOJA !NUUVEM,"['FORTNITE', 'gordo', 'Português', 'Dropshabilitados', 'conversando', 'fps', 'react', 'Sobrevivência', 'PokemonCommunityGame', 'PCG']",[],False
11,2025-04-08 00:14,boltz,pt,Counter-Strike,🟢 ONLINE 🟢 ❗csgobig ❗csgoskins❗pirateswap❗skinplace ❗odysseycup,['Português'],['MatureGame'],False
11,2025-04-08 00:14,fer,pt,Counter-Strike,game de qualidade ft @boltz @pesafps @lucas1❗csgoskins ❗keydrop ❗pirateswap 🔥FERFLIX 🔥 +18,['Português'],['MatureGame'],False
11,2025-04-08 00:14,donkgord0,pt,Counter-Strike,🕺🏻💪🏻😎🦜+18 LOBBYZADA GAMERSCLUB ❗RAINGG  🤪 !!❗neshastore  ❗gamearena❗csgoskins,"['CSGO', 'FPS', 'GAMERSCLUB', 'GC', 'LVL20', 'Português', 'lol', 'leagueoflegends', 'moba']",['MatureGame'],False
12,2025-04-08 00:22,Arkane,pt,Fortnite,🔥 DROPS ON 🔥 GRÁTIS EMOTE CARRINHO-FORTE (ÚLTIMO DIA) !drop - CODE: ARKANE #EpicPartner 🔥 !loja !pix !logitech !noping !youtube !cortes,"['Português', 'DropsAtivados']",[],True
12,2025-04-08 00:22,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português']",[],False
12,2025-04-08 00:22,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),"['Português', 'DropsAtivados']",[],False
12,2025-04-08 00:23,MajinOW2,pt,Stardew Valley,🟢 atrasei um pouquinho hj hihi >/////<,"['Português', 'Overｗatch2', 'Overwatch', 'Ana', 'Reinhardt', 'Lucio', 'Bastion']",[],False
12,2025-04-08 00:23,jacarepereira,pt,Grand Theft Auto V,"+18 GTARP [CAPITAL] Mano a Mano  pra mim é esporte""",['Português'],['MatureGame'],False
12,2025-04-08 00:23,MamuteLIVE,pt,Three Skies Ascension,[DROP ON] 🟢AO VIVO🟢 🔥ULTIMO DIA PRA PEGAR EMOTE GRATIS🔥  8856-6162-7739 !MAPA !LOJA !NUUVEM,"['FORTNITE', 'gordo', 'Português', 'Dropshabilitados', 'conversando', 'fps', 'react', 'Sobrevivência', 'PokemonCommunityGame', 'PCG']",[],False
12,2025-04-08 00:23,Tukaii,pt,Fortnite,78/365 DUO VS SQUAD !exitlag !PIX !MAPA !CODE,"['Português', 'DropsAtivados']",[],False
12,2025-04-08 00:23,diogolingua,pt,Schedule I,CULTIVANDO PLANTINHAS 👅,"['Português', 'dropson']",['MatureGame'],False
12,2025-04-08 00:23,Dilascio_,pt,Marvel Rivals,SÓ HERÓI MELEE ATÉ O ETERNIDADE,"['Português', 'Competitivo', 'Conversa', 'top500', 'overwatch', 'English']",[],False
13,2025-04-08 00:33,Arkane,pt,Fortnite,🔥 DROPS ON 🔥 GRÁTIS EMOTE CARRINHO-FORTE (ÚLTIMO DIA) !drop - CODE: ARKANE #EpicPartner 🔥 !loja !pix !logitech !noping !youtube !cortes,"['Português', 'DropsAtivados']",[],True
13,2025-04-08 00:34,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),"['Português', 'DropsAtivados']",[],False
13,2025-04-08 00:34,oimille,pt,Fortnite,"[DROPS ON] GESTO GRÁTIS DO FORTNITE, VEM GARANTIR O SEU! - ❗JOGAR  ❗NICK ❗PRESENTE❗PRIME ❗PIX ❗INSTA ❗DISCORD","['Português', 'fornite', 'fortnitebrasil', 'garotagamer', 'Brasil', 'fortnitegaminglive']",[],True
13,2025-04-08 00:34,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português']",[],False
13,2025-04-08 00:34,MajinOW2,pt,Stardew Valley,🟢 atrasei um pouquinho hj hihi >/////<,"['Português', 'Overｗatch2', 'Overwatch', 'Ana', 'Reinhardt', 'Lucio', 'Bastion']",[],False
13,2025-04-08 00:34,jacarepereira,pt,Grand Theft Auto V,"+18 GTARP [CAPITAL] Mano a Mano  pra mim é esporte""",['Português'],['MatureGame'],False
13,2025-04-08 00:34,GoianoRP8,pt,Grand Theft Auto V,+18 CAPITAL | GERENTE DA I.M.A ❗PIX❗CLIP❗SUB,"['ＧTA5', 'Português', 'goianorp', 'capitalcity', 'capitalcityrp', 'capitalcityrp', 'paulinhooloko', 'gothamcity', 'gothamcityrp', 'PaulinhoLOKObr']",['MatureGame'],False
13,2025-04-08 00:34,bia_nacena,pt,Grand Theft Auto V,[CAPITAL CITY / GOTHAM] [+18]  O TERROR AÉREO DA CAPITAL ESTÁ DE VOLTA E INSPIRADO!! (PRIME BIA NACENA IS BACK!!!),"['Português', 'GTARP', 'fivem', 'GTARPLIVE', 'CAPITAL', 'paulinhooloko', 'complexo', 'gothamcity', 'Gotham']",['MatureGame'],False
13,2025-04-08 00:34,ratinharp,pt,R.E.P.O.,CAPITAL🔞- RATINHA LÍDER DA IMA 🐭✨+ R.E.P.O + STUMBLE GUYS + MUITA MÚSICA,"['CAPITAL', 'capitalcity', 'complexo', 'RP', 'Roleplay', 'PaulinhoLOKObr', 'loudcoringa', 'Português', 'bagual', 'repo']",[],True
